field_1,address,checkins,group_id,lat,lng,place_id,title,labels,id,stats,main_categorie
2820,улица Кораблестроителей 14,233,,30.214385,59.93873,6925771,гостиница Прибалтийская,125,500a89d6e4b0b84fa2986a17,"{'tipCount': 1, 'usersCount': 224, 'checkinsCount': 843}",Travel & Transport
4185,пл. Ленина 6,441,,30.356436,59.955737,13493,Финляндский вокзал,127,4ba12a4cf964a5200b9e37e3,"{'tipCount': 281, 'usersCount': 41148, 'checkinsCount': 138221}",Travel & Transport
848,Чапыгина 4а,26,,30.306939,59.973136,7797,Ресторан отеля «Андерсен»,132,4bcf723c0ffdce72d87cb2c0,"{'tipCount': 18, 'usersCount': 1044, 'checkinsCount': 2774}",Travel & Transport
1133,Каменноостровский проспект 35,117,,30.312239,59.966111,8705365,Театр Андрея Миронова,132,5380f5b4498ea6ffdcfe80d5,"{'tipCount': 0, 'usersCount': 60, 'checkinsCount': 86}",Travel & Transport
1135,Льва Толстого площадь,16,,30.312095,59.965678,17397810,"Petrogradskaya, Saint-Petersburg",132,4bece8be1d5576b04198beea,"{'tipCount': 41, 'usersCount': 17479, 'checkinsCount': 107133}",Travel & Transport
1142,Большой ПС проспект 77,19,,30.313236,59.966142,5477965,"Метро Петроградская, кафе дубай",132,4bece8be1d5576b04198beea,"{'tipCount': 41, 'usersCount': 17479, 'checkinsCount': 107133}",Travel & Transport
4913,улица Бухарестская 116,41,,30.405511,59.848186,5460293,Бухарестская 118,133,51120906e4b00ee93678af28,"{'tipCount': 2, 'usersCount': 339, 'checkinsCount': 1382}",Travel & Transport
3414,Невский проспект 49,318,,30.348477,59.932356,6917530,Radisson Royal Hotel Saint-Petersburg,136,4be070e898f2a5931e42c25a,"{'tipCount': 73, 'usersCount': 5834, 'checkinsCount': 11889}",Travel & Transport
3442,Невский проспект 55,309,,30.35022,59.932031,7175529,Счастье на невском,136,5197eda4498e2a5b5f555669,"{'tipCount': 0, 'usersCount': 24, 'checkinsCount': 25}",Travel & Transport
3732,Невский проспект 59,481,,30.351513,59.931941,5352276,Corinthia Hotel St Petersburg,136,4bb0aecaf964a520a5543ce3,"{'tipCount': 131, 'usersCount': 12346, 'checkinsCount': 34013}",Travel & Transport
3738,пр. Невский 57,193,,30.350911,59.932067,5358915,Corinthia Hotel St Petersberg,136,4bb0aecaf964a520a5543ce3,"{'tipCount': 131, 'usersCount': 12346, 'checkinsCount': 34013}",Travel & Transport
4329,Невский проспект 89,165,,30.363775,59.930543,10555780,Park Inn by Radisson Невский,136,4cec051afe90a35db53c560e,"{'tipCount': 92, 'usersCount': 5404, 'checkinsCount': 13755}",Travel & Transport
4331,Невский проспект 122,161,,30.364215,59.930818,6011293,Park Inn Nevsky,136,4cec051afe90a35db53c560e,"{'tipCount': 92, 'usersCount': 5404, 'checkinsCount': 13755}",Travel & Transport
4336,Nevskiy prospekt 91,35,,30.365284,59.930327,11536162,Невский проспект 91,136,52862dea11d22d86652ea705,"{'tipCount': 0, 'usersCount': 14, 'checkinsCount': 17}",Travel & Transport
4379,"Невский проспект 126, к.2",16,,30.365527,59.930908,6607091,Невский проспект 126,136,51a0f627498e4b9d78f74eeb,"{'tipCount': 0, 'usersCount': 10, 'checkinsCount': 15}",Travel & Transport
4805,Загребский бульвар 4,17,,30.397246,59.84871,5512429,Загребский бульвар,145,5a06a83910345b65312517d8,"{'tipCount': 0, 'usersCount': 2, 'checkinsCount': 3}",Travel & Transport
3931,ул. Курская 40,13,,30.356795,59.910898,52898,Киевская,146,4cb3068bcbab236a1396b473,"{'tipCount': 8, 'usersCount': 505, 'checkinsCount': 1075}",Travel & Transport
3932,ул. Днепропетровская 57,16,,30.358035,59.912107,53041,Лира,146,50887e3ce4b083f191fc6302,"{'tipCount': 12, 'usersCount': 342, 'checkinsCount': 1086}",Travel & Transport
5338,улица Шелгунова 7,20,,30.45976,59.866734,5675518,Шелгунова д 7,149,50253148e4b0f736eca63bbe,"{'tipCount': 1, 'usersCount': 39, 'checkinsCount': 169}",Travel & Transport
5368,Обуховской Обороны проспект 219,34,,30.466632,59.866301,8620439,Пролетарская,149,4c849905d4e23704f7ac7b88,"{'tipCount': 13, 'usersCount': 4485, 'checkinsCount': 25446}",Travel & Transport
1975,Канала Грибоедова набережная 16,223,,30.327286,59.936034,5563409,Метро невский проспект и канал грибоедова,150,4c45d722f97fbe9ab11bbd30,"{'tipCount': 69, 'usersCount': 22052, 'checkinsCount': 123508}",Travel & Transport
1980,Невский проспект 30,128,,30.327861,59.935498,10851840,"Невский проспект,",150,4c45d722f97fbe9ab11bbd30,"{'tipCount': 69, 'usersCount': 22052, 'checkinsCount': 123508}",Travel & Transport
2029,"наб. Реки Мойки, 22",385,,30.319884,59.939523,6901998,Kempinski hotel moika22,150,4bca20cbb6c49c7448d68f91,"{'tipCount': 85, 'usersCount': 6238, 'checkinsCount': 18980}",Travel & Transport
2360,улица Михайловская 1,515,,30.330574,59.935949,6115883,Grand Hotel Europe,150,4bc8f500762beee1acbd3d38,"{'tipCount': 168, 'usersCount': 12644, 'checkinsCount': 40358}",Travel & Transport
153,Английский проспект 29,29,,30.28564,59.921917,10065501,Английский пр 31,151,513db47fe4b0c7dba915b208,"{'tipCount': 0, 'usersCount': 8, 'checkinsCount': 9}",Travel & Transport
275,Лермонтовский просп. 43К1,494,,30.296644,59.914601,6938,Азимут,151,51a082ab498ea34bd7f87576,"{'tipCount': 2, 'usersCount': 51, 'checkinsCount': 64}",Travel & Transport
4771,пр. Металлистов 115,61,,30.387688,59.974667,53396,Полюстрово,153,4c78b6cf566db60c78b5420e,"{'tipCount': 18, 'usersCount': 1149, 'checkinsCount': 3273}",Travel & Transport
1286,Шуваловский проспект 86к1,19,,30.194631,59.997401,7184635,Шуваловский проспект 84,154,53b162b6498e1978c8883870,"{'tipCount': 0, 'usersCount': 7, 'checkinsCount': 10}",Travel & Transport
2734,улица Оптиков 52к2,35,,30.202788,59.999818,7251714,Улицо Оптиков 52/2,154,51060d87e4b00aedc645f05f,"{'tipCount': 0, 'usersCount': 255, 'checkinsCount': 1149}",Travel & Transport
2507,Обводного Канала набережная 93А,24,,30.339108,59.916094,16622512,"Нептун, Санкт-Петербург, Обводной канал",0,,,
2513,Загородный проспект 39,21,,30.332056,59.922282,16212057,Санкт-петербург загородный проспект 39,0,,,
2518,улица Звенигородская 1 'Доски',47,,30.33511,59.92272,6412599,Звенигородская улица 1/1,0,,,
2526,Джамбула переулок 19,17,,30.336466,59.924623,9756466,Филармоник Джаз холл,0,,,
2544,Фонтанки реки набережная 55,10,,30.336305,59.929267,14937310,"Санкт-Петербург, набережная Фонтанки 55",0,,,
2546,Фонтанки реки набережная 53,39,,30.337392,59.9297,17397117,Котокафе,0,5740777e498e39a5c624c4f5,"{'tipCount': 19, 'usersCount': 642, 'checkinsCount': 752}",
2599,Невский проспект 54,44,,30.336889,59.934366,6559869,Зенит Арена,0,,,
2640,улица Садовая 15,24,,30.335074,59.934898,11535735,Невский проспект 60,0,54be14a4498e5618f85041e4,"{'tipCount': 0, 'usersCount': 20, 'checkinsCount': 27}",
2648,Невский проспект 37,33,,30.335712,59.933961,12831946,"Гранд Отель ""Европа""",0,,,
2899,улица Марата 86,12,,30.339,59.918918,13101902,"Санкт петербург,ул марата 82, океанариум",0,,,
2907,улица Марата 73,28,,30.34235,59.920866,10688021,Renessans plaza,0,,,
2927,улица Правды 4,12,,30.344435,59.924285,13564420,"Санкт-Петербург,ул.Правды 4",0,,,
2930,Центральный район ул. Ломоносова 18,38,66115189,30.339377,59.927437,7690545,Five Points GASTROBAR,0,,,
2939,улица Рубинштейна 29,53,,30.342395,59.926868,8607131,Санкт-Петербург ул.Рубен,0,,,
2948,"улица Рубинштейна, 27",11,,30.342512,59.927202,16102217,улица рубинштейна 29,0,,,
2949,улица Рубинштейна 29,18,,30.342395,59.926868,13596436,"Pedro&amp;Gomez у Ларисы",0,,,
2952,улица Рубинштейна 25,28,,30.342728,59.927464,5820902,Cafe mitte,0,,,
2956,"загородный 11, Кофе Хауз",12,33961530,30.342916,59.926566,1399828,кофе хауз 5 углов,0,,,
2972,Рубинштейна 13,45,,30.343878,59.929434,202,Terminal,0,,,
2976,улица Рубинштейна 21,20,,30.343204,59.928253,13712362,Будда и чай,0,,,
2980,"пер. Щербаков, 17 а",29,,30.344524,59.927951,7008492,Сеть мужских клубов Зажигалка,0,,,
2981,улица Рубинштейна 28,19,,30.344219,59.92887,11221407,Рубенштейна,0,502decdde4b0c65b4a0f6e00,"{'tipCount': 0, 'usersCount': 43, 'checkinsCount': 76}",
2982,Фонтанки реки набережная 39,10,,30.339718,59.930863,12432923,Фонтанки реки набережная 39,0,538cd4c6498e254777d199bd,"{'tipCount': 0, 'usersCount': 33, 'checkinsCount': 36}",
2985,улица Рубинштейна 15,19,,30.34359,59.928952,16100996,"Санкт-Петербург Рубенштейна 15/13 ""Счастье""",0,,,
2991,"улица Рубинштейна 26, Барслона",11,46343629,30.344533,59.929389,4146561,Всем слонам в Барслона,0,,,
2995,Фонтанки реки набережная 33,71,,30.341353,59.9319,10613439,Набережная фонтанки,0,538cd4c6498e254777d199bd,"{'tipCount': 0, 'usersCount': 33, 'checkinsCount': 36}",
2997,Фонтанки реки набережная 33,16,,30.341353,59.9319,14879534,Faberg? Museum,0,,,
2999,Фонтанки реки набережная 48,13,,30.343042,59.931467,12421029,"Набережная реки Фонтанки, 52",0,538cd4c6498e254777d199bd,"{'tipCount': 0, 'usersCount': 33, 'checkinsCount': 36}",
3000,Графский переулок,49,,30.345081,59.930642,11757032,Кронштадтский залив,0,,,
3016,Невский проспект 62,18,,30.339808,59.933983,6105970,"Чайная ложка, Невский проспект, 64",0,,,
3017,"Невский пр-кт, д.60",20,,30.33917,59.93406,12692971,"Невский пр-кт, д.60",0,,,
3019,Невский проспект 64,17,,30.340419,59.933911,14680923,"Невский проспект, Санкт-Петербург, Россия",0,,,
3020,Невский проспект 62,16,,30.339808,59.933983,16622693,"Санкт-Петербург, Невский поспект, 62",0,,,
3027,Невский просп. 66,28,,30.342009,59.933758,2370,Тайхео,0,,,
3029,"Невский пр. 62, Арт-Банк",11,22326947,30.339808,59.933983,8151534,ARTBAZAAR Nevsky 62,0,,,
3040,улица Караванная 7,10,,30.340967,59.934659,14470929,Караванная улица 24/26,0,,,
3041,улица Караванная 24,12,,30.341416,59.934308,5856803,"Ресторан КЭТ на Караванной,24 Грузинская кухня",0,,,
3042,М.Садовая 1К25,27,,30.337482,59.93529,9675,Жасмин,0,,,
3055,"Итальянская ул., 33",10,,30.340248,59.935435,13761521,просто вино,0,,,
3067,Фонтанки реки набережная 21,17,,30.342997,59.934867,14249881,"Санкт-Петербург, набережная реки Фонтанки, Faberge museum",0,,,
3069,Фонтанки реки набережная 21,20,,30.342997,59.934867,14676957,Набережная Фонтанки 21,0,503793bce4b047310c567fff,"{'tipCount': 1, 'usersCount': 25, 'checkinsCount': 30}",
3072,Фонтанки реки набережная 38,18,,30.344722,59.934096,10361975,Какие люди!,0,,,
3077,улица Караванная 8,38,,30.341982,59.936819,17913482,Godji Restaurant,0,,,
3078,улица Караванная 10,17,,30.342,59.936553,8313092,"Офис Северо-Западного филиала ОАО ""МегаФон""",0,,,
3082,улица Караванная 8,15,,30.341982,59.936819,16352277,GODGI RESTAURANT,0,,,
3090,"Реки Фонтанки наб.3, Цирк на Фонтанке",820,36750064,30.341335,59.938685,1967081,Цирк на Фонтанке / Цирк Чинизелли,0,,,
3091,улица Караванная 6,22,,30.341856,59.937057,7931207,Сидрерия,0,,,
3093,Караванная 8,28,,30.341982,59.936819,6898,Korovabar,0,,,
3099,"наб. р. Фонтанка, д.11, Клуб ""Пурга""",12,41699730,30.342782,59.936792,3099695,Новый Год!!,0,,,
3102,Фонтанки реки набережная 11,10,,30.342782,59.936792,13077454,Набережная реки фонтанки 11,0,503793bce4b047310c567fff,"{'tipCount': 1, 'usersCount': 25, 'checkinsCount': 30}",
3104,Фонтанки реки набережная 30,16,,30.343554,59.938766,14155998,LaCelletta caf?,0,,,
3264,"ул. Печатника Григорьева, 13",49,,30.348594,59.918688,6717752,"Арт-кафе ""Африка""",0,504353aee4b0a1050772ced7,"{'tipCount': 70, 'usersCount': 1589, 'checkinsCount': 5416}",
3270,улица Марата 55/5,102,,30.348001,59.922472,14706128,"Петергоф, Парк Александрия, Нижняя дача",0,,,
3290,улица Марата 56,23,,30.349573,59.922449,7114452,"Паб ""Джон Донн""",0,,,
3295,Загородный проспект 12,15,,30.344444,59.926715,9943132,Дк имени ленсовета,0,,,
3296,Загородный проспект 12,11,,30.344444,59.926715,8330370,сеть тату студий Maruha,0,,,
3297,Большая Московская улица,12,,30.346662,59.925967,18876346,"Санкт-Петербург, ул. Большая Московская",0,,,
3301,улица Большая Московская 7,10,,30.346689,59.926192,13254288,Трк галерея ресторан большая кухня,0,,,
3302,"ул. Достоевского 9, Ямские бани",13,31057507,30.349285,59.925421,1000077,Баня,0,,,
3305,"Большая Московская 4, Дом Парикмахера",24,12817491,30.348064,59.927089,4684883,"Учебные головы - манекены, штативы, болванки",0,,,
3309,"Владимирский проспект, 21лита",16,,30.34598,59.928266,18356750,Петергоф  Санкт-Петербург,0,,,
3312,"ул. Достоевского д.6, Рес. Aragosta",30,35114174,30.350345,59.926332,4786774,Speed dating  Быстрые знакомства Питер,0,,,
3313,Владимирский просп. 19,11,,30.34686,59.92855,4765,Балтийский хлеб,0,,,
3314,"ул. Достоевского д.6, Рест. Aragosta",22,31646279,30.350345,59.926332,7641141,Быстрые свидания Вечеринки знакомств СпБ,0,,,
3316,"Достоевского ул. 6, ресторан  ""Арагоста""",14,38739014,30.350345,59.926332,3603245,Ресторан на свадьбу  Арагоста,0,,,
3317,Кузнечный переулок 6,24,,30.35048,59.927662,14019122,RaFamily,0,,,
3319,Кузнечный переулок 2,10,,30.349636,59.927788,12531587,"Кузнечный переулок, дом 4",0,,,
3321,Кузнечный переулок 6,11,,30.35048,59.927662,9292781,"Школа джаза и мюзикла J&amp;M School",0,,,
3325,"БЦ ""Владимирский"", Владимирский просп. 17 корп. 3, офис 105, м. Владимирская",21,27821863,30.347085,59.928803,1617043,ВОЛОСЫ НА ЗАКОЛКАХ,0,,,
3327,"Владимирский пр. 15, студия одежды",50,18655973,30.347237,59.929303,6497394,ОДЕЖДА В НАЛИЧИИ Lovely Shop,0,,,
3336,улица Рубинштейна 11,15,,30.344165,59.92993,11599283,"Рубенштейна 11,мы же на ты",0,,,
3349,"Владимирский пр 13/9, Салон красоты ""Расчеши""",12,4903317,30.347291,59.929777,13103055,Hair tattoo Антоцианин цветные волосы,0,,,
3373,Владимирский проспект 11,10,,30.347381,59.93039,15087803,Крандштат,0,,,
3374,Владимирский проспект 4,52,,30.348243,59.930859,6178148,Набережная канала Грибоедова 26 а,0,,,
3376,Владимирский проспект 5,16,,30.347444,59.931219,6776350,"Владимирский проспект 5, Санкт-Петербург",0,,,
3384,"Владимирский просп., 3",11,,30.347471,59.931603,11259830,"Льва Толстого,д.9 (театр ЛИЦЕДЕi)",0,,,
3387,Владимирский проспект 3,10,,30.347471,59.931603,12348229,Hair by IrinaAnderson??,0,,,
3389,"ул. Рубинштейна, 3",11,,30.345369,59.932103,14903206,The Telegraph,0,,,
3395,Фонтанки реки набережная 44,12,,30.343788,59.932369,13559525,"Набережная реки Фонтанки, Санкт-Петербург",0,,,
3401,"Ул. Рубинштейна, д.1",34,,30.34562,59.932504,13870694,Тайм-клуб Commode,0,,,
3402,пр. Невский 45,24,,30.346734,59.932586,5431785,Marcellis,0,,,
3410,Невский пр. 72,31,,30.346267,59.933167,11310,Кристалл-Палас,0,,,
3413,"Невский пр. 47, Ресторан ""Палкинъ""",19,20408280,30.347273,59.932522,8288227,"Банкетный зал ресторана ""ПАЛКИНЪ""",0,,,
3415,Невский проспект 68,30,,30.345045,59.933347,11729260,Набережная фонтанки 40,0,,,
3425,"Реки Фонтанки наб., 40, Бар ""Мишка""",12,47031089,30.344623,59.933708,4258347,19/12 @ MISHKA: greenartist pres. differentbeatz,0,,,
3426,Литейный проспект 63,39,,30.347579,59.93319,18210077,Sankt-Peterburg Russia Санкт-Петербург,0,,,
3427,Невский проспект 74–76,18,,30.347336,59.933023,11926387,Пивной бутик KRIEK,0,,,
3431,Невский проспект 82,170,,30.3496,59.932734,15454674,"Dvortsovaya ploshchad', Saint Petersburg",0,,,
3434,Невский просп. 53,54,,30.349636,59.932184,7445,Лас Торрес,0,,,
3438,Литейный проспект 60,31,,30.34845,59.933785,6278103,"Кафе ""На парах""",0,521772ba11d24a4864be2b6e,"{'tipCount': 481, 'usersCount': 9018, 'checkinsCount': 17905}",
3441,"Невский пр.84-86,офис 5, Турфирма ""Денима-тур""",46,8815349,30.350498,59.932644,1450708,Горящие туры,0,,,
3449,"Невский просп., 84",14,,30.350498,59.932644,14653945,Jager Haus Kneipe,0,,,
3452,Невский проспект 84–86,11,,30.350498,59.932644,16717841,"Санкт-петербург, Невский, 86",0,514c4ffae4b08b26d0ebddc1,"{'tipCount': 0, 'usersCount': 3, 'checkinsCount': 4}",
3454,Литейный проспект 60,44,,30.34845,59.933785,17200452,Республика котов,0,58594db1fc5a5f705f72b86d,"{'tipCount': 4, 'usersCount': 210, 'checkinsCount': 245}",
3456,"Литейный пр. 57, 8(800)5050809",83,8657240,30.347686,59.934786,1636650,Footballstore.ru|Экипировка|Атрибутика|Бутсы,0,,,
3460,Литейный проспект 57б,10,,30.347686,59.934786,15838345,"бар ""Гадкий кайот""",0,,,
3462,Фонтанки реки набережная 36,35,,30.345288,59.935042,15226462,"Kriek. Невский проспект, 47. СПБ",0,,,
3464,наб. реки Фонтанки 34,16,,30.345459,59.936449,4974,Il Palazzo,0,,,
3465,Фонтанки реки набережная 34,15,,30.345459,59.936449,6924593,Набережная реки фонтанки 3,0,503793bce4b047310c567fff,"{'tipCount': 1, 'usersCount': 25, 'checkinsCount': 30}",
3469,Фонтанки реки набережная 34,13,,30.345459,59.936449,7423077,Цирк чинезелли,0,,,
3472,"Белинского, 5",61,,30.345818,59.938072,15095441,PinchBar,0,,,
3475,Белинского 5,31,,30.345818,59.938072,5491,Пробка,0,,,
3485,Zhukovskogo ulitsa 4,16,,30.350049,59.936174,9365455,Marcus,0,,,
3486,Белинского 13,13,,30.347597,59.938112,2629,Пьер,0,,,
3487,улица Белинского 9,10,,30.346599,59.93809,14354285,Улица белинского 9,0,5197c153498e968db45c93c9,"{'tipCount': 2, 'usersCount': 2, 'checkinsCount': 2}",
3494,Belinskogo ulitsa 6,36,,30.346878,59.938432,12185378,Pivoramabar,0,,,
3495,улица Белинского 7,13,,30.34633,59.938081,5382723,Белинского 9,0,5197c153498e968db45c93c9,"{'tipCount': 2, 'usersCount': 2, 'checkinsCount': 2}",
3501,Некрасова 1К38,71,,30.349564,59.938852,6614,Мехико,0,,,
3510,"Моховая ул. 34, РГИСИ (Российский Государственный Институт Сценических Искусств)",103,2497,30.34553,59.940654,12980794,РГИСИ (Театральный институт на Моховой),0,,,
3512,Литейный проспект 36,24,,30.348764,59.939424,10537638,Два зайца,0,,,
3631,Рязанский переулок 2,59,,30.350974,59.918494,12668050,"Sankt-Petersburg, Russia",0,,,
3636,"г. Санкт-Петербург, Лиговский пр.115А",25,,30.352609,59.919098,10578617,"г. Санкт-Петербург, Лиговский пр.115А",0,,,
3638,Лиговский проспект 113,23,,30.352609,59.919098,9501973,Мама не горюй новый клуб,0,,,
3640,"Лиговский пр.115А, BYALENADEMENTEVA",11,32202562,30.352609,59.919098,11820035,BYALENADEMENTEVA | СПБ  | ПАЛЬТО SS17,0,,,
3643,Лиговский просп. 106,16,,30.353912,59.9195,5328,Смайли,0,,,
3645,Лиговский проспект 92D,16,,30.356104,59.92037,15190648,"Санкт- Петербург, набережная реки Мойки, д.122А",0,,,
3652,Лиговский просп. 74,104,,30.355502,59.922034,10046,Зеленая комната,0,4b794a0ef964a52066f22ee3,"{'tipCount': 632, 'usersCount': 12145, 'checkinsCount': 26963}",
3663,Лиговский проспект 78Б,611,,30.35649,59.921471,5795720,ЭТАЖИ лофтпроект КРЫША,0,,,
3665,"Лиговский 74, офис 201",19,1678363,30.355502,59.922034,10162295,Горячие путевки Турфирма Мандарин,0,,,
3667,Лиговский проспект 103,11,,30.35455,59.922269,14291781,"Пять углов, улица Рубинштейна",0,,,
3672,улица Коломенская 20/23,61,,30.353804,59.923694,6613503,"Это Питер,детка!?",0,,,
3684,Лиговский просп. 91,11,,30.355996,59.923883,7936,Акари,0,,,
3695,улица Коломенская 12B,20,,30.354603,59.92479,11182560,Неский проспект,0,,,
3697,"Марата ул. 28, Фонотека",20,49992457,30.352897,59.926607,4744889,PLASTINKA.COM. Магазин виниловых пластинок,0,,,
3703,"ул. Марата, 25Б",12,,30.352609,59.927491,14891546,"петергоф, санкт- петербург",0,,,
3704,Кузнечный пер. 14а,22,,30.354226,59.927288,11072,Кипяток,0,4c0153f2f7ab0f4720e515b6,"{'tipCount': 3, 'usersCount': 26, 'checkinsCount': 63}",
3707,Марата 23,10,,30.352861,59.927892,8450,Monaco Bar,0,,,
3711,"Санкт-Петербург, Колокольная ул., 10",10,,30.350884,59.928767,11569833,Why Not cafe,0,,,
3715,"Поварской пер., д. 11",11,,30.351684,59.92952,6111810,FSBar,0,,,
3724,"11, Marata str.",11,,30.35393,59.929601,5672243,Claret cafe,0,4c2f2945a0ced13aa302106e,"{'tipCount': 296, 'usersCount': 1719, 'checkinsCount': 4280}",
3728,улица Пушкинская 11,46,,30.356391,59.929136,11769426,"Санкт-Петербург, ул. Пушкинская, 10",0,,,
3740,Невский просп. 69,32,,30.354325,59.931634,5851,La Presse,0,,,
3752,Невский проспект 65,28,,30.353319,59.931751,13078923,Гостиный двор Спб,0,,,
3753,Невский проспект 94,86,,30.35357,59.932261,9404709,"St.Petersburg; Nevskiy prospect",0,,,
3756,Невский проспект 90,27,,30.352403,59.932383,7095725,"Кафе ""Дюшес""",0,520de30611d2115031392a4c,"{'tipCount': 1, 'usersCount': 11, 'checkinsCount': 12}",
3757,Невский проспект 69,77,,30.354325,59.931634,7570108,Санкт петербург спас на крови,0,,,
3760,"Невский пр. 67, РЛМ",23,1501416,30.353795,59.931666,1242732,Российская Лига Массажистов.Курсы/Обучение,0,,,
3767,Невский проспект 88,16,,30.351801,59.932464,8087422,"Сеть ресторанов и суши-баров ""Евразия""",0,,,
3768,"Санкт-Петербург, Невский проспект, д.88",277,,30.351801,59.932464,6215605,"Невский проспект, 88",0,54d1e7ed498efee27ca6a90e,"{'tipCount': 0, 'usersCount': 12, 'checkinsCount': 12}",
3769,Невский проспект 63,18,,30.352753,59.931846,5913369,"Невский проспект, 67",0,54d1e7ed498efee27ca6a90e,"{'tipCount': 0, 'usersCount': 12, 'checkinsCount': 12}",
3775,улица Марата 2,27,,30.355816,59.931242,12075315,Sasha's RestoBar на марата 5,0,,,
3777,улица Марата 1,20,,30.354837,59.931228,11776920,Бессмертный полк,0,,,
3778,Невский проспект 96,27,,30.354568,59.932112,11839752,Невский проспект 96,0,54d1e7ed498efee27ca6a90e,"{'tipCount': 0, 'usersCount': 12, 'checkinsCount': 12}",
3784,улица Марата 2,13,,30.355816,59.931242,7698252,Ром баба,0,,,
3787,Невский проспект 71,10,,30.35499,59.931544,15923182,Nevskiy District,0,,,
3788,"Невский пр., 106",10,30072557,30.356912,59.931846,1414143,Deutsch-Zentrum — курсы немецкого языка,0,,,
3789,Невский проспект 61,27,,30.351998,59.931927,5451231,Lucianno,0,,,
3790,Невский проспект 88лА,13,,30.351801,59.932464,16733114,Санкт-питербург ??,0,,,
3793,"Невский, 88",63,1281604,30.351801,59.932464,4037548,Антикафе Freedom | Q | Скоро открытие,0,,,
3797,улица Жуковского 19,52,,30.353481,59.935719,6789536,Mariinskaya hospital,0,,,
3798,улица Жуковского 13,10,,30.352421,59.935773,5645104,"Литейный проспект, 56, 9 корпус, 3 этаж",0,,,
3800,улица Жуковского 8,28,,30.351693,59.936165,6380803,Pecorino Жуковского 7-9,0,5128d2e8e4b089fc3899b967,"{'tipCount': 0, 'usersCount': 23, 'checkinsCount': 49}",
3804,"Жуковского ул., 12",11,99975271,30.353364,59.936124,12588770,BOURBON BAR,0,,,
3812,улица Маяковского 5,56,,30.355376,59.934777,13801730,Санкт-Петербург ул Маяковского 5,0,,,
3818,Ковенский переулок 1,17,,30.355637,59.937238,15966741,Ковенский переулок 1,0,4f844923e4b0f13eb551adaa,"{'tipCount': 0, 'usersCount': 15, 'checkinsCount': 20}",
3820,улица Некрасова 8,90,,30.351343,59.939185,10638631,Ресторан Cococo,0,,,
3822,улица Некрасова 8,64,,30.351343,59.939185,6813176,Кококо,0,,,
3946,Лиговский проспект 81,23,,30.356634,59.92483,13659289,Vinilla Sky,0,,,
3947,Лиговский проспект 56Б,22,,30.360622,59.923477,8197831,Alfabar,0,,,
3951,"Лиговский проспект, 48",25,,30.358107,59.925498,16720934,Прожарка,0,,,
3961,"Кузнечный переулок, д. 22, Irish pub McClane",34,33707204,30.356858,59.926905,1352426,Mc Clane Irish Pub (Ирландский паб),0,,,
3965,Лиговский проспект 44,19,,30.358915,59.92617,16311860,Санкт-петербург Лиговский проспект 44,0,,,
3969,"Лиговский просп., 50 корпус 6",15,,30.360973,59.925191,14861345,salsa plus,0,,,
3979,"Лиговский проспект, 59",10,,30.35887,59.928438,15605189,Вареничная N 1,0,,,
3996,Лиговский просп. 53,10,,30.359338,59.929136,2566,Арт-буфет,0,4d20913cf7a9a1435f182e9f,"{'tipCount': 26, 'usersCount': 617, 'checkinsCount': 872}",
3999,Пушкинская 6,14,,30.357936,59.930173,3279,Осака,0,,,
4002,улица Пушкинская 6,10,,30.357936,59.930173,10916234,Санкт Петербург ул. Пушкинская 6,0,,,
4006,"Лиговский пр. д. 43, Multiservise",11,46064372,30.35993,59.930196,4100560,MULTISERVICE - ремонт и обслуживание электроники,0,,,
4007,"Лиговский пр., д.43/45 Б, оф.101 (Для автомобилистов бесплатная парковка), от м. пл.Восстания 1 мин. ходьбы",11,357,30.359356,59.930412,4987930,Горящие туры из СПб,0,,,
4008,"Лиговский пр. 43-45, Площадь Восстания",15,39941674,30.35993,59.930196,2652745,Torque Club,0,,,
4010,"Невский пр., дом 112(вход под арку)",51,34680110,30.358224,59.931688,2536066,"Вступление в СРО, регистрация,ликвидация ООО,ЗАО",0,,,
4011,Невский просп. 79,32,,30.3587,59.931057,7396,Петербургский уголок,0,,,
4026,Невский проспект 108,12,,30.357496,59.931774,12480508,Невский проспект санкт питербург,0,54d1e7ed498efee27ca6a90e,"{'tipCount': 0, 'usersCount': 12, 'checkinsCount': 12}",
4040,Невский проспект 106,10,,30.356912,59.931846,16615400,Кузнечный переулок 14б,0,,,
4042,Невский проспект 102,10,,30.35622,59.931936,6599012,"Невский проспект,105 бар Такао",0,,,
4048,"Невский пр. 100, Концертный Зал ""Колизей""",10,44431365,30.355619,59.932008,3971154,Продюсерский центр MagSus. Продюсер.,0,,,
4049,"Невский пр. 100, Концертный зал Колизей",20,13644102,30.355619,59.932008,2155484,Фестиваль UNITED DANCE OPEN 19-20 мая 2018,0,,,
4055,Маяковского 3а,10,,30.355897,59.93355,3946,La Brioche,0,,,
4057,"ул. Восстания, 11",71,,30.360416,59.933686,13288178,"Санкт-Петербург,  Невский проспект, хостел ""Друзья""",0,,,
4059,"улица Восстания, 7",14,,30.360407,59.933127,15826804,ул. Восстания 7,0,56535ca2498ee87b7e09cb06,"{'tipCount': 0, 'usersCount': 26, 'checkinsCount': 40}",
4067,"Восстания 11, ""Друзья""",17,51214015,30.360416,59.933686,4938675,ZelenKING,0,,,
4069,улица Восстания 8,22,,30.35914,59.934366,12102257,Музей заповедник Монрепо,0,,,
